title,price,bedrooms,bathrooms,city,property_type,email,phone,24/7 Security,Parking,Shared Gym,Shared Pool,Balcony,Built-in Wardrobes,Maid's Room,Fully Equipped Kitchen,Spacious Living Room,feature_score,total_rooms,price_per_room,city_encoded,property_type_encoded,price_minmax,price_per_room_minmax,total_rooms_minmax,feature_score_minmax,price_std,price_per_room_std,total_rooms_std,feature_score_std
1 BR Large Apartment For Sale for All Nationalities – Muscat Hills,77012,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,False,True,False,True,False,20,2.0,38506.0,58,0,0.07682736547309463,0.3571432992349351,0.0,0.20512820512820507,-0.07204007369343042,0.9294177809311681,-1.2466096496045744,-0.9193124595536055
2 BR Freehold Beautiful Flat with Shared Pool & Gym in Muscat Hills,77377,2.0,2.0,Muscat Hills,,info@vistaoman.com,96893893443,False,False,True,True,True,True,False,True,False,21,4.0,19344.25,46,5,0.07719243848769754,0.17924688386486717,0.1111111111111111,0.23076923076923073,-0.06961225429013863,0.0987417626468052,-0.5228239626787916,-0.7807965249912356
1 BR Amazing Freehold Off Plan Apartment in Aida – Yiti,102030,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,False,True,False,False,True,False,26,2.0,51015.0,58,0,0.1018503700740148,0.47327602510100575,0.0,0.3589743589743589,0.09436865461219646,1.4716921719820428,-1.2466096496045744,-0.0882168521793862
3 BR Compact Furnished Flat in Mawaleh,130000,3.0,3.0,Mawaleh,,info@vistaoman.com,96893893288,False,False,False,False,False,False,False,False,False,21,6.0,21666.666666666668,40,5,0.1298259651930386,0.20080804607581879,0.2222222222222222,0.23076923076923073,0.2804127880644462,0.1994202408371537,0.20096172424699113,-0.7807965249912356
"5,000 SQM Industrial Land for Rent in Misfah",4000,2.6,2.8,Misfah,,info@vistaoman.com,96891991280,False,False,False,False,False,False,False,False,False,16,5.4,740.7407407407406,43,5,0.003800760152030406,0.006533138485343418,0.18888888888888888,0.10256410256410253,-0.5576837730718951,-0.7077341071248888,-0.01617398183074357,-1.473376197803085
4 + 1 BR Stunning Villa for in Ghubra,900,1.0,4.0,Ghubra,Villa,info@vistaoman.com,96891991280,False,False,False,False,False,False,True,False,False,27,5.0,180.0,28,4,0.0007001400280056011,0.0013272586607066103,0.16666666666666669,0.3846153846153846,-0.5783036090998527,-0.7320426324844381,-0.16093111921590025,0.050299082382983674
2 BR Nice Apartment in Ruwi for Rent,230,2.0,2.0,Ruwi for Rent,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,False,False,False,True,22,4.0,57.5,52,0,3.000600120024006e-05,0.00018997679016590727,0.1111111111111111,0.2564102564102564,-0.5827601543058951,-0.7373530979815787,-0.5228239626787916,-0.6422805904288658
3 BR + Maid’s Room Furnished Commercial Villa in Al Hail – w/ Pool,900,3.0,3.0,Unknown,Villa,info@vistaoman.com,96872349997,False,False,False,False,False,False,True,False,True,33,6.0,150.0,58,4,0.0007001400280056011,0.0010487406515946015,0.2222222222222222,0.5384615384615384,-0.5783036090998527,-0.7333431546470032,0.20096172424699113,0.8813946897572029
2 BR Great Apartment in Al Khuwair – Amenities Nearby (Gas Free),275,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,True,False,True,False,22,4.0,68.75,58,0,7.501500300060015e-05,0.00029442104358291067,0.1111111111111111,0.2564102564102564,-0.5824608341054893,-0.7368654021706168,-0.5228239626787916,-0.6422805904288658
5 BR + Maid’s Room Well Maintained Villa for Rent – Shatti,1700,5.0,5.0,Unknown,Villa,info@vistaoman.com,96893893288,False,False,False,False,False,True,True,False,False,39,10.0,170.0,58,4,0.0015003000600120025,0.0012344193243359408,0.4444444444444445,0.6923076923076923,-0.5729823610926378,-0.7324761398719598,1.6485330980985566,1.7124902971314222
562 SQM Amazing Warehouse/Land Space in Barka for Rent,1967,2.6,2.8,Barka for Rent,,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,17,5.4,364.25925925925924,13,5,0.001767353470694139,0.00303790939568469,0.18888888888888888,0.1282051282051282,-0.5712063945702298,-0.7240548574736219,-0.01617398183074357,-1.3348602632407152
7 BR + 1 Maid’s Room Spacious Villa for Rent in Azaiba,2200,7.0,7.0,Azaiba,Villa,info@vistaoman.com,96871514513,False,False,False,False,False,True,True,False,False,27,14.0,157.14285714285714,9,4,0.0020004000800160036,0.0011150544632879367,0.6666666666666665,0.3846153846153846,-0.5696565810881286,-0.733033506513059,3.0961044719501225,0.050299082382983674
"1 BR Luxury Apartment – The Great Escape, AIDA by DarGlobal",95451,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,True,False,37,2.0,47725.5,58,0,0.09527005401080216,0.44273652540187397,0.0,0.641025641025641,0.05060804131286321,1.3290899168567847,-1.2466096496045744,1.4354584280066824
98 SQM Freehold Retail Shops for Sale in Muscat Hills,108000,2.6,2.8,Muscat Hills,Shop,info@vistaoman.com,96871514513,False,False,False,False,False,False,False,False,False,51,5.4,20000.0,46,3,0.10782156431286258,0.18533482334737383,0.18888888888888888,1.0,0.1340784678660374,0.12716900958353963,-0.01617398183074357,3.374681511879861
3 BR Spacious Villa in Al Amarat with Security System,120000,3.0,3.0,Al Amarat with Security System,Villa,info@vistaoman.com,96893893288,False,False,False,False,False,False,False,True,False,21,6.0,20000.0,1,4,0.11982396479295859,0.18533482334737383,0.2222222222222222,0.23076923076923073,0.21389718797426036,0.12716900958353963,0.20096172424699113,-0.7807965249912356
1 BR Freehold Apartment with Terrace in Muscat Hills,60294,1.0,1.0,Muscat Hills,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,False,False,37,2.0,30147.0,46,0,0.06010602120424085,0.2795388979626923,0.0,0.641025641025641,-0.18324085392420306,0.5670489557017924,-1.2466096496045744,1.4354584280066824
1 BR + Study Room Apartment in Al Mouj,530,1.0,1.0,Al Mouj,Apartment,info@vistaoman.com,96893891066,False,False,False,True,True,False,False,True,True,26,2.0,265.0,6,0,0.00033006601320264054,0.0021163930198573027,0.0,0.3589743589743589,-0.5807646863031896,-0.7283578196905037,-1.2466096496045744,-0.0882168521793862
5 BR Stunning Villa in Barka with Private Pool,350000,5.0,5.0,Barka with Private Pool,Villa,info@vistaoman.com,96872349997,False,False,False,False,True,False,False,False,True,24,10.0,35000.0,14,4,0.34986997399479897,0.3245938279033783,0.4444444444444445,0.3076923076923077,1.743755990048534,0.7774300908660656,1.6485330980985566,-0.36524872130412595
2 BR Fully Furnished Apartment | Ghubra – MGM,625,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,True,False,True,False,25,4.0,156.25,58,0,0.0004250850170034007,0.00110676523682627,0.1111111111111111,0.33333333333333326,-0.5801327881023328,-0.733072212529802,-0.5228239626787916,-0.2267327867417561
3 BR Compact Villa in Al Khuwair,500,3.0,3.0,Al Khuwair,Villa,info@vistaoman.com,96891991280,False,False,False,False,False,False,False,False,False,17,6.0,83.33333333333333,3,4,0.0003000600120024005,0.00042981174245680377,0.2222222222222222,0.1282051282051282,-0.5809642331034601,-0.7362332038971477,0.20096172424699113,-1.3348602632407152
10 BR + Maid’s Room Generous Villa in Azaiba,2000,10.0,10.0,Azaiba,Villa,info@vistaoman.com,96891991280,False,False,False,False,False,False,False,False,True,22,20.0,100.0,9,4,0.0018003600720144029,0.0005845439697412533,1.0,0.2564102564102564,-0.5709868930899322,-0.7355106915846116,5.26746153272747,-0.6422805904288658
378 SQM Prime Ground Floor Office – Shatti Al Qurum,2500,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,18,5.4,462.96296296296293,58,1,0.002300460092018404,0.0039542680306025955,0.18888888888888888,0.1538461538461538,-0.567661113085423,-0.7197759790004912,-0.01617398183074357,-1.1963443286783453
2 BR + Maid’s Room Elegant Flat in Qurum,52500,2.0,2.0,Qurum,,info@vistaoman.com,96893893288,False,False,False,False,False,False,True,False,False,19,4.0,13125.0,48,5,0.052310462092418485,0.12150777959253846,0.1111111111111111,0.17948717948717946,-0.23508311263449388,-0.17086731933761812,-0.5228239626787916,-1.0578283941159754
5 BR + Maid’s Room Villa | Prime Location – Al Qurum 20,120000,5.0,5.0,Unknown,Villa,info@vistaoman.com,96893893288,False,False,False,False,False,False,True,False,False,28,10.0,12000.0,58,4,0.11982396479295859,0.11106335425083813,0.4444444444444445,0.41025641025641024,0.21389718797426036,-0.21963690043380757,1.6485330980985566,0.18881501694535355
1 BR Brand New Freehold Modern Duplex Apartment in Hawana Salalah,72100,1.0,1.0,Hawana Salalah,Apartment,info@vistaoman.com,96893893443,False,False,False,False,False,False,False,False,False,26,2.0,36050.0,31,0,0.07191438287657533,0.3343419582222986,0.0,0.3589743589743589,-0.10471253645772968,0.8229483665558425,-1.2466096496045744,-0.0882168521793862
3 + 1 Fully Furnished Villa for Sale in Al Khoud with Garden & Pool,150000,2.6,3.0,Unknown,Villa,info@vistaoman.com,96891991280,False,False,False,False,False,True,False,False,False,26,5.6,26785.714285714286,58,4,0.14982996599319862,0.2483329444560425,0.19999999999999996,0.3589743589743589,0.4134439882448178,0.4213347368303967,0.056204586861834445,-0.0882168521793862
1 BR Fully Furnished Apartment in BLV Tower with Residency – Muscat Hills,68000,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,True,False,23,2.0,34000.0,58,0,0.0678135627125425,0.31530989426631134,0.0,0.28205128205128205,-0.13198393249470589,0.7340793521138973,-1.2466096496045744,-0.5037646558664959
140 SQ M Showroom Space in CBD,500,2.6,2.8,CBD,,info@vistaoman.com,96893389810,False,False,False,False,False,False,False,False,False,12,5.4,92.59259259259258,23,5,0.0003000600120024005,0.0005157740909481645,0.18888888888888888,0.0,-0.5809642331034601,-0.735831808167961,-0.01617398183074357,-2.0274399360525646
674 SQM Furnished Office Space in Qurum,4400,2.6,2.8,Qurum,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,18,5.4,814.8148148148148,48,1,0.004200840168033607,0.007220837273274305,0.18888888888888888,0.1538461538461538,-0.5550231490682876,-0.7045229412913949,-0.01617398183074357,-1.1963443286783453
1 BR Furnished Stunning Apartment – Al Mouj,108000,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893891066,False,False,True,True,False,False,False,True,True,28,2.0,54000.0,58,0,0.10782156431286258,0.5009885670076506,0.0,0.41025641025641024,0.1340784678660374,1.6010941271572654,-1.2466096496045744,0.18881501694535355
6 BR Stunning Grand Freehold Villa in Al Mouj for Sale,950000,6.0,6.0,Al Mouj for Sale,Villa,info@vistaoman.com,96893893443,False,False,False,False,False,False,False,False,False,25,12.0,79166.66666666667,7,4,0.9499899979995999,0.7346342302071692,0.5555555555555556,0.33333333333333326,5.734691995459683,2.692087719086837,2.3723187850243392,-0.2267327867417561
Modern 3-Desk Business Centre Offices in Muscat Hills,329,2.6,2.8,Muscat Hills,Office,info@vistaoman.com,96893389810,False,False,False,False,False,False,False,False,False,24,5.4,60.925925925925924,46,1,0.0001290258051610322,0.0002217828591077107,0.18888888888888888,0.3076923076923077,-0.5821016498650023,-0.7372045815617796,-0.01617398183074357,-0.36524872130412595
600 SQM Fantastic Office Space in Qurum- Prime Commercial Building,3300,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,20,5.4,611.1111111111111,58,1,0.0031006201240248053,0.005329665606464368,0.18888888888888888,0.20512820512820507,-0.5623398650782081,-0.7133536473335034,-0.01617398183074357,-0.9193124595536055
895 SQM Vibrant Office Spaces in Azaiba,4680,2.6,2.8,Azaiba,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,21,5.4,866.6666666666666,9,1,0.004480896179235847,0.007702226424825925,0.18888888888888888,0.23076923076923073,-0.5531607122657625,-0.7022751252079491,-0.01617398183074357,-0.7807965249912356
4 + 1 BR Large Villa in Yiti with Residency,455617,1.0,4.0,Yiti with Residency,Villa,info@vistaoman.com,96893893443,False,False,False,False,False,False,True,False,False,26,5.0,91123.4,62,4,0.45550810162032407,0.8456397489899422,0.16666666666666669,0.3589743589743589,2.4462738035210494,3.2104209421495136,-0.16093111921590025,-0.0882168521793862
2 BR Impressive Semi Furnished Freehold Apartment in Muscat Bay,125000,2.0,2.0,Muscat Bay,Apartment,info@vistaoman.com,96871514513,False,False,False,False,False,True,False,False,False,27,4.0,31250.0,44,0,0.1248249649929986,0.2897790767643772,0.1111111111111111,0.3846153846153846,0.24715498801935326,0.6148648205454341,-0.5228239626787916,0.050299082382983674
5 BR + Maid’s Room Fantastic Villa in Madinat Qaboos,800,5.0,5.0,Madinat Qaboos,Villa,info@vistaoman.com,96893893288,False,False,False,False,False,True,True,False,False,30,10.0,80.0,37,4,0.000600120024004801,0.00039886529699991396,0.4444444444444445,0.46153846153846145,-0.5789687651007546,-0.7363777063596549,1.6485330980985566,0.46584688607009334
2 BR Apartments in Duqm For Sale WITH RESIDENCY,45000,2.0,2.0,Duqm For Sale WITH RESIDENCY,Apartment,info@vistaoman.com,96871514513,False,False,False,False,False,True,False,True,False,16,4.0,11250.0,24,0,0.04480896179235847,0.10410040402303791,0.1111111111111111,0.10256410256410253,-0.28496981270213323,-0.25214995449793387,-0.5228239626787916,-1.473376197803085
2 BR + Maid’s room Freehold Offplan Apartment in Sohar,55319,2.0,2.0,Sohar,Apartment,info@vistaoman.com,96871514513,False,False,True,False,False,False,True,False,False,37,4.0,13829.75,55,0,0.05513002600520105,0.1280506318232614,0.1111111111111111,0.641025641025641,-0.21633236496907052,-0.14031588620202745,-0.5228239626787916,1.4354584280066824
750 SQ M Penthouse Office Space in Qurum  with Terrace,3600,2.6,2.8,Qurum  with Terrace,Penthouse,info@vistaoman.com,96893389810,False,False,False,False,False,False,False,False,False,12,5.4,666.6666666666666,49,2,0.0034006801360272057,0.005845439697412532,0.18888888888888888,0.0,-0.5603443970755025,-0.7109452729583827,-0.01617398183074357,-2.0274399360525646
1 BR Fantastic Freehold Brand-New Apartment in Hawana Salalah,66950,1.0,1.0,Hawana Salalah,Apartment,info@vistaoman.com,96893893443,False,False,False,False,False,False,False,False,False,28,2.0,33475.0,31,0,0.06676335267053411,0.3104358291068512,0.0,0.41025641025641024,-0.1389680705041754,0.7113202142690088,-1.2466096496045744,0.18881501694535355
2 BR Beautiful Apartment with Panoramic Views – Muscat Hills,430,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893891066,False,False,False,True,True,True,False,True,False,33,4.0,107.5,58,0,0.00023004600920184038,0.0006541734720192554,0.1111111111111111,0.5384615384615384,-0.5814298423040914,-0.7351855610439703,-0.5228239626787916,0.8813946897572029
2 BR Off-Plan Smart Apartment in Bosher with Shared Pool and Gym,60486,2.0,2.0,Bosher with Shared Pool and Gym,Apartment,info@vistaoman.com,96893893288,False,False,True,True,True,False,False,False,False,32,4.0,15121.5,19,0,0.06029805961192239,0.14004315309894264,0.1111111111111111,0.5128205128205128,-0.1819637544024715,-0.08431756941891391,-0.5228239626787916,0.742878755194833
400 SQM Office Space – Qurum – Nearby Amenities,1400,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,23,5.4,259.25925925925924,58,1,0.001200240048009602,0.0020630963637926587,0.18888888888888888,0.28205128205128205,-0.5749778290953435,-0.7286066850425995,-0.01617398183074357,-0.5037646558664959
2 BR + Maid’s Room Nice Apartment – Muscat Bay with Amenities,700,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,True,True,True,True,True,False,30,4.0,175.0,58,0,0.0005001000200040008,0.0012808389925212755,0.1111111111111111,0.46153846153846145,-0.5796339211016565,-0.732259386178199,-0.5228239626787916,0.46584688607009334
3 BR + Maids Room Improved Villa with Private Pool/Garden – Muscat Bay,496000,3.0,3.0,Unknown,Villa,info@vistaoman.com,96871514513,False,False,False,False,True,False,False,True,True,39,6.0,82666.66666666667,58,4,0.4958991798359672,0.7671279979369036,0.2222222222222222,0.6923076923076923,2.714883751365247,2.8438153047194263,0.20096172424699113,1.7124902971314222
Great Offer! 50 SQM Freehold Studio Apartment in Wadi Zaha,42000,2.6,1.0,Wadi Zaha,Apartment,info@vistaoman.com,96871112421,False,False,False,False,True,False,False,False,False,24,3.6,11666.666666666666,60,0,0.04180836167233447,0.10796870970514914,0.08888888888888888,0.3076923076923077,-0.304924492729189,-0.2340871466845304,-0.6675811000639481,-0.36524872130412595
205 SQM Spacious Office for Rent – Al Khuwair,650,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,18,5.4,120.37037037037037,58,1,0.0004500900180036008,0.0007736611364222469,0.18888888888888888,0.1538461538461538,-0.5799664991021073,-0.7346276209804008,-0.01617398183074357,-1.1963443286783453
4 + 1 BR Standalone Villa in Aida – Dar Global,491410,1.0,4.0,Unknown,Villa,info@vistaoman.com,96893893443,False,False,False,False,False,False,True,False,False,26,5.0,98282.0,58,4,0.49130826165233044,0.9120997163242499,0.16666666666666669,0.3589743589743589,2.6843530909238518,3.5207515405807865,-0.16093111921590025,-0.0882168521793862
114 SQM Well-Maintained Office in Bawsher,950,2.6,2.8,Bawsher,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,37,5.4,175.92592592592592,16,1,0.0007501500300060013,0.0012894352273704116,0.18888888888888888,0.641025641025641,-0.5779710310994017,-0.7322192466052803,-0.01617398183074357,1.4354584280066824
3 BR Incredible Duplex Sky Villa – Sultan Haitham City with Private Pool,133575,3.0,3.0,Unknown,Villa,info@vistaoman.com,96871112421,False,False,False,False,True,False,False,False,False,26,6.0,22262.5,58,4,0.1334016803360672,0.20633972320123783,0.2222222222222222,0.3589743589743589,0.3041921150966876,0.22525005601032064,0.20096172424699113,-0.0882168521793862
"3 BR Freehold Stunning Apartment – The Residences at Mandarin Oriental, Shatti Al Qurum",508082,3.0,3.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,False,True,True,False,True,True,39,6.0,84680.33333333333,58,0,0.5079835967193439,0.7858227456374107,0.2222222222222222,0.6923076923076923,2.7952478993942096,2.9311092423200424,0.20096172424699113,1.7124902971314222
"1000 SQM Ready Office Spaces in Prime Commercial Building, Qurum",5500,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,20,5.4,1018.5185185185185,58,1,0.005301060212042409,0.009112008940084241,0.18888888888888888,0.20512820512820507,-0.5477064330583672,-0.6956922352492865,-0.01617398183074357,-0.9193124595536055
2 BR Modern Apartment in Bosher with Pool and Gym,500,2.0,2.0,Bosher with Pool and Gym,Apartment,info@vistaoman.com,96891991280,False,False,True,True,True,True,False,True,True,25,4.0,125.0,18,0,0.0003000600120024005,0.0008166423106679274,0.1111111111111111,0.33333333333333326,-0.5809642331034601,-0.7344269231158074,-0.5228239626787916,-0.2267327867417561
3 + 1 BR Freehold Apartment in Qurum – Off Plan,103574,1.0,3.0,Unknown,Apartment,info@vistaoman.com,96871514513,False,False,True,True,True,False,True,False,False,22,4.0,25893.5,58,0,0.10339467893578716,0.24004968623742798,0.1111111111111111,0.2564102564102564,0.10463866326612115,0.3826565884194441,-0.5228239626787916,-0.6422805904288658
1 BR Furnished Apartment with Balcony – Marriott Residences AIDA,184350,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,False,False,40,2.0,92175.0,58,0,0.1841868373674735,0.8554027336026819,0.0,0.7179487179487178,0.6419250745546061,3.256008579021294,-1.2466096496045744,1.851006231693792
"3 BR Apartment for Sale in MGM, Bausher",85000,3.0,3.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,False,True,True,False,False,False,24,6.0,14166.666666666666,58,0,0.08481696339267854,0.13117854379781654,0.2222222222222222,0.3076923076923077,-0.018907412341389988,-0.1257102998041094,0.20096172424699113,-0.36524872130412595
250 SQM Office Spaces in Prime Commercial Building – Qurum,1375,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,19,5.4,254.62962962962962,58,1,0.001175235047009402,0.0020201151895469782,0.18888888888888888,0.17948717948717946,-0.5751441180955689,-0.7288073829071928,-0.01617398183074357,-1.0578283941159754
2 BR Fully Furnished Freehold Modern Flat in Boulevard Tower for Sale,95000,2.0,2.0,Boulevard Tower for Sale,,info@vistaoman.com,96893893443,False,False,True,True,False,False,False,True,False,25,4.0,23750.0,20,5,0.09481896379275856,0.22014957448637495,0.1111111111111111,0.33333333333333326,0.04760818774879583,0.28973427990417117,-0.5228239626787916,-0.2267327867417561
2 BR + Maid’s Room Stunning Apartment – Muscat Bay with Amenities,220000,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,True,True,True,True,True,False,30,4.0,55000.0,58,0,0.21984396879375875,0.5102725006447175,0.1111111111111111,0.46153846153846145,0.8790531888761184,1.644444865909434,-0.5228239626787916,0.46584688607009334
"1 Bedroom Elegant Apartment – The Great Escape, AIDA by DarGlobal",89255,2.6,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,True,False,46,3.6,24793.055555555555,58,0,0.08907281456291259,0.22983323304392672,0.08888888888888888,0.8717948717948718,0.009394975496984077,0.3349515087970579,-0.6675811000639481,2.6821018390680114
2 BR Stunning Apartment with Pool View | Spacious Balcony | Al Mouj,146500,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,False,True,False,True,True,28,4.0,36625.0,58,0,0.14632926585317063,0.33968022006361215,0.1111111111111111,0.41025641025641024,0.3901635282132528,0.8478750413383394,-0.5228239626787916,0.18881501694535355
4 + 1 Maid’s Room Amazing Villa with Private Pool in Muscat Hills,1350,2.6,4.0,Muscat Hills,Villa,info@vistaoman.com,96893891066,False,False,False,False,False,False,True,True,True,34,6.6,204.54545454545456,46,4,0.0011502300460092018,0.0015551370317982542,0.25555555555555554,0.5641025641025641,-0.5753104070957943,-0.7309785688968848,0.4180974303247258,1.0199106243195728
52 SQM Commercial Shop for Rent | Azaiba – Excellent Location,780,2.6,2.8,Unknown,Shop,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,27,5.4,144.44444444444443,58,3,0.0005801160232046409,0.0009971632424997847,0.18888888888888888,0.3846153846153846,-0.579101796300935,-0.7335839920845152,-0.01617398183074357,0.050299082382983674
"2 BR Cliffside Living Apartment in The Great Escape, AIDA by DarGlobal",138960,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,False,False,43,4.0,34740.0,58,0,0.1387877575515103,0.3221800051577409,0.1111111111111111,0.7948717948717947,0.3400107657452527,0.7661588987905019,-0.5228239626787916,2.266554035380902
330 SQM Showroom for Rent at Azaiba with Amenities Nearby,2640,2.6,2.8,Unknown,,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,18,5.4,488.88888888888886,58,5,0.0024404880976195238,0.004194962606378406,0.18888888888888888,0.1538461538461538,-0.5667298946841604,-0.7186520709587683,-0.01617398183074357,-1.1963443286783453
49 SQM Offplan Freehold Studio Apartment in Muscat Hills,47775,2.6,1.0,Muscat Hills,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,False,False,37,3.6,13270.833333333332,46,0,0.047584516903380676,0.12286168658127739,0.08888888888888888,0.641025641025641,-0.2665117336771067,-0.16454533660292694,-0.6675811000639481,1.4354584280066824
3 BR + Maid’s Room Amazing Villa in Al Khuwair with Amenities Nearby,700,3.0,3.0,Al Khuwair with Amenities Nearby,Villa,info@vistaoman.com,96891991280,False,False,False,False,False,False,True,False,False,30,6.0,116.66666666666667,4,4,0.0005001000200040008,0.0007392761970257027,0.2222222222222222,0.46153846153846145,-0.5796339211016565,-0.7347881792720754,0.20096172424699113,0.46584688607009334
6 BR Spacious Furnished Commercial Villa with Amenities Nearby in Seeb,125000,6.0,6.0,Seeb,Villa,info@vistaoman.com,96891991280,False,False,False,False,True,False,False,True,True,27,12.0,10416.666666666666,53,4,0.1248249649929986,0.09636379265881544,0.5555555555555556,0.3846153846153846,0.24715498801935326,-0.2882755701247409,2.3723187850243392,0.050299082382983674
4 BR Duplex Apartment in Al Khoud – Freehold Property with Installments,236643,4.0,4.0,Unknown,Apartment,info@vistaoman.com,96871112421,False,True,False,False,False,True,True,True,False,31,8.0,29580.375,58,0,0.23649029805961191,0.27427838906558927,0.3333333333333333,0.4871794871794871,0.9897551021062146,0.542485343356345,0.9247474111727738,0.6043628206324632
"2 BR Exquisite Apartment in The Great Escape, AIDA by DarGlobal",138912,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,True,False,46,4.0,34728.0,58,0,0.1387397479495899,0.3220685979540961,0.1111111111111111,0.8717948717948718,0.33969149086481976,0.7656386899254759,-0.5228239626787916,2.6821018390680114
"2 BR Fully Furnished Apartment in Juman Two, Al Mouj – with Amenities",1250,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893891066,False,False,False,True,False,True,False,True,False,42,4.0,312.5,58,0,0.0010502100420084017,0.0025573798676179833,0.1111111111111111,0.7692307692307692,-0.5759755630966962,-0.7262986595997758,-0.5228239626787916,2.128038100818532
Freehold 1 BR apartment featuring a balcony in Sultan Haitham City,62008,1.0,1.0,Sultan Haitham City,Apartment,info@vistaoman.com,96871112421,False,False,True,True,False,False,False,True,False,27,2.0,31004.0,56,0,0.06182036407281456,0.28749522908965874,0.0,0.3846153846153846,-0.1718400800687452,0.6042005388124008,-1.2466096496045744,0.050299082382983674
2 BR Freehold Fully Furnished Flat in Muscat Hills For Sale,125000,2.0,2.0,Muscat Hills For Sale,,info@vistaoman.com,96872349997,False,False,False,False,True,True,False,True,False,22,4.0,31250.0,47,5,0.1248249649929986,0.2897790767643772,0.1111111111111111,0.2564102564102564,0.24715498801935326,0.6148648205454341,-0.5228239626787916,-0.6422805904288658
"1 BR Fully Furnished Penthouse Apartment Boulevard Tower, Muscat Hills",430,1.0,1.0,Unknown,Penthouse,info@vistaoman.com,96893891066,False,False,False,False,False,False,False,False,False,12,2.0,215.0,58,2,0.00023004600920184038,0.001652196338003954,0.0,0.0,-0.5814298423040914,-0.7305253566281122,-1.2466096496045744,-2.0274399360525646
600 SQM Showroom for Rent at Azaiba with Amenities Nearby,4800,2.6,2.8,Unknown,,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,17,5.4,888.8888888888888,58,5,0.004600920184036807,0.00790853606120519,0.18888888888888888,0.1282051282051282,-0.5523625250646802,-0.7013117754579009,-0.01617398183074357,-1.3348602632407152
2 BR Fantastic Freehold Apartment in Golf Tower,80000,2.0,2.0,Golf Tower,Apartment,info@vistaoman.com,96893893443,False,False,True,False,True,True,False,True,False,20,4.0,20000.0,30,0,0.07981596319263853,0.18533482334737383,0.1111111111111111,0.20512820512820507,-0.0521652123864829,0.12716900958353963,-0.5228239626787916,-0.9193124595536055
2 BR Ground Floor Brand New Flat in Juman 2 with Garden,1250,2.0,2.0,Juman 2 with Garden,,info@vistaoman.com,96893891066,False,False,False,True,False,False,False,True,False,29,4.0,312.5,34,5,0.0010502100420084017,0.0025573798676179833,0.1111111111111111,0.4358974358974359,-0.5759755630966962,-0.7262986595997758,-0.5228239626787916,0.32733095150772346
"3 BR Leasehold Duplex Apartment Taqah Long beach, Salalah",125000,3.0,3.0,Unknown,Apartment,info@vistaoman.com,96871112421,False,False,False,False,True,True,False,True,False,30,6.0,20833.333333333332,58,0,0.1248249649929986,0.1930714347115963,0.2222222222222222,0.46153846153846145,0.24715498801935326,0.1632946252103466,0.20096172424699113,0.46584688607009334
